@relation testData

@attribute coverage numeric
@attribute dependent_and_referenced numeric
@attribute distinct_dependent_values numeric
@attribute multi_dependent numeric
@attribute multi_referenced numeric
@attribute foreignKey {FOREIGN_KEY,UNKNOWN,NO_FOREIGN_KEY}

@data
7.414838400139573E-4,0.0,0.0029258889539086432,2.753777838972841E-4,173.0,FOREIGN_KEY
0.03712305740015945,0.0,0.8126398402808853,3.442222298716051E-5,63.0,FOREIGN_KEY
0.08702099430266136,0.0,0.03838077863068397,6.884444597432102E-5,82.0,FOREIGN_KEY
0.021618668539764303,0.0,0.00953495576744346,1.0326666896148153E-4,82.0,FOREIGN_KEY
0.1262359819085739,0.0,5.345599118791092,3.442222298716051E-5,79.0,FOREIGN_KEY
0.0059144240415230954,0.0,0.023338267185294827,6.884444597432102E-5,173.0,FOREIGN_KEY
1.0,163.0,3.4116553647034524,3.442222298716051E-5,153.0,FOREIGN_KEY
4.720716649248399E-4,0.0,0.2485284499672989,6.884444597432102E-5,73.0,FOREIGN_KEY
0.023832687773634297,0.0,2.5710302571340056,3.442222298716051E-5,100.0,FOREIGN_KEY
0.023605356130326688,0.0,0.09314653540325635,3.442222298716051E-5,173.0,FOREIGN_KEY
0.002205442583732057,0.0,0.00406182231248494,1.0326666896148153E-4,102.0,FOREIGN_KEY
3.8252231629216335E-4,0.0,0.013218133627069636,3.442222298716051E-5,97.0,FOREIGN_KEY
1.0,0.0,4.4748889883308664E-4,0.0011703555815634574,122.0,FOREIGN_KEY
7.286721089364803E-4,62.0,0.011015111355891364,6.884444597432102E-5,98.0,FOREIGN_KEY
0.02596052950197756,0.0,0.08856837974596399,1.0326666896148153E-4,153.0,FOREIGN_KEY
1.0,0.0,0.025197067226601495,2.4095556091012358E-4,147.0,FOREIGN_KEY
0.04190340909090909,0.0,0.07717462393721386,3.442222298716051E-5,102.0,FOREIGN_KEY
0.08484814213156218,63.0,0.5681387904030842,1.3768889194864205E-4,111.0,FOREIGN_KEY
0.0825833400597304,0.0,0.2817458951499088,6.884444597432102E-5,153.0,FOREIGN_KEY
0.033931310033093874,0.0,0.1157619359058208,1.3768889194864205E-4,153.0,FOREIGN_KEY
